banco,eixo,query,grupo,execucao,warmup,latencia_ms,linhas,mem_kb,buffers_hit,buffers_read
postgresql,ed_basica,1,agregacao,1,True,641.32,645.0,786,333043,30065
postgresql,ed_basica,1,agregacao,2,False,535.235,645.0,715,357742,19840
postgresql,ed_basica,1,agregacao,3,False,519.296,645.0,877,341584,19558
postgresql,ed_basica,1,agregacao,4,False,517.811,645.0,891,340021,19276
postgresql,ed_basica,1,agregacao,5,False,517.471,645.0,874,341017,18994
postgresql,ed_basica,1,agregacao,6,False,522.478,645.0,891,342790,18712
postgresql,ed_basica,1,agregacao,7,False,520.631,645.0,878,341242,18430
postgresql,ed_basica,1,agregacao,8,False,520.116,645.0,889,341521,18148
postgresql,ed_basica,1,agregacao,9,False,519.716,645.0,892,341964,17867
postgresql,ed_basica,1,agregacao,10,False,522.865,645.0,889,341946,17801
postgresql,ed_basica,1,agregacao,11,False,522.92,645.0,882,342543,17681
postgresql,ed_basica,1,agregacao,12,False,528.083,645.0,877,345015,17438
postgresql,ed_basica,1,agregacao,13,False,526.753,645.0,893,345874,17434
postgresql,ed_basica,1,agregacao,14,False,618.263,645.0,892,343018,17434
postgresql,ed_basica,1,agregacao,15,False,803.114,645.0,876,343192,17434
postgresql,ed_basica,1,agregacao,16,False,820.949,645.0,888,342808,17434
postgresql,ed_basica,1,agregacao,17,False,811.686,645.0,879,344035,17467
postgresql,ed_basica,1,agregacao,18,False,834.319,645.0,718,342763,17467
postgresql,ed_basica,1,agregacao,19,False,869.554,645.0,889,344211,17453
postgresql,ed_basica,1,agregacao,20,False,814.821,645.0,879,343133,17451
postgresql,ed_basica,1,agregacao,21,False,883.147,645.0,906,343590,17438
postgresql,ed_basica,2,agregacao,1,True,1698.271,1724.0,3569,248108,36797
postgresql,ed_basica,2,agregacao,2,False,1776.859,1724.0,2740,249150,37045
postgresql,ed_basica,2,agregacao,3,False,1746.762,1724.0,2740,249256,36939
postgresql,ed_basica,2,agregacao,4,False,1771.322,1724.0,2740,248447,37001
postgresql,ed_basica,2,agregacao,5,False,1744.902,1724.0,2740,249170,37025
postgresql,ed_basica,2,agregacao,6,False,1751.805,1724.0,2740,249129,37066
postgresql,ed_basica,2,agregacao,7,False,1731.029,1724.0,2776,247780,36689
postgresql,ed_basica,2,agregacao,8,False,1755.4,1724.0,2740,249160,37035
postgresql,ed_basica,2,agregacao,9,False,1742.967,1724.0,2740,249138,37057
postgresql,ed_basica,2,agregacao,10,False,1745.304,1724.0,2740,249071,37124
postgresql,ed_basica,2,agregacao,11,False,1772.711,1724.0,2740,249099,37096
postgresql,ed_basica,2,agregacao,12,False,1750.467,1724.0,2740,248295,37153
postgresql,ed_basica,2,agregacao,13,False,1733.562,1724.0,2740,249151,37044
postgresql,ed_basica,2,agregacao,14,False,1737.76,1724.0,2740,249135,37060
postgresql,ed_basica,2,agregacao,15,False,1740.009,1724.0,2740,249068,37127
postgresql,ed_basica,2,agregacao,16,False,1734.48,1724.0,2740,249117,37078
postgresql,ed_basica,2,agregacao,17,False,1736.387,1724.0,2740,249038,37157
postgresql,ed_basica,2,agregacao,18,False,1742.64,1724.0,2740,249153,37042
postgresql,ed_basica,2,agregacao,19,False,1737.543,1724.0,2740,249135,37060
postgresql,ed_basica,2,agregacao,20,False,1739.249,1724.0,2740,247415,37114
postgresql,ed_basica,2,agregacao,21,False,1747.809,1724.0,2740,249061,37134
postgresql,ed_basica,3,filtro,1,True,407.499,236.0,134,2295,7329
postgresql,ed_basica,3,filtro,2,False,440.124,236.0,134,3963,5651
postgresql,ed_basica,3,filtro,3,False,441.981,236.0,134,4086,5557
postgresql,ed_basica,3,filtro,4,False,438.155,236.0,134,4150,5463
postgresql,ed_basica,3,filtro,5,False,442.813,236.0,134,4251,5369
postgresql,ed_basica,3,filtro,6,False,444.595,236.0,134,4361,5275
postgresql,ed_basica,3,filtro,7,False,439.581,236.0,134,4430,5181
postgresql,ed_basica,3,filtro,8,False,444.992,236.0,133,4530,5087
postgresql,ed_basica,3,filtro,9,False,441.712,236.0,134,4635,4993
postgresql,ed_basica,3,filtro,10,False,442.62,236.0,133,4735,4899
postgresql,ed_basica,3,filtro,11,False,442.785,236.0,134,4803,4805
postgresql,ed_basica,3,filtro,12,False,445.898,236.0,133,4951,4711
postgresql,ed_basica,3,filtro,13,False,444.2,236.0,134,5012,4617
postgresql,ed_basica,3,filtro,14,False,446.057,236.0,134,5108,4523
postgresql,ed_basica,3,filtro,15,False,441.817,236.0,134,5185,4429
postgresql,ed_basica,3,filtro,16,False,440.975,236.0,134,5273,4335
postgresql,ed_basica,3,filtro,17,False,440.392,236.0,133,5361,4241
postgresql,ed_basica,3,filtro,18,False,443.264,236.0,134,5487,4147
postgresql,ed_basica,3,filtro,19,False,443.549,236.0,134,5570,4053
postgresql,ed_basica,3,filtro,20,False,442.572,236.0,133,5688,3959
postgresql,ed_basica,3,filtro,21,False,442.371,236.0,134,5769,3865
postgresql,ed_basica,4,agregacao,1,True,1158.937,645.0,4513,121558,25032
postgresql,ed_basica,4,agregacao,2,False,1079.146,645.0,4513,120215,26375
postgresql,ed_basica,4,agregacao,3,False,1117.291,645.0,4511,117159,27963
postgresql,ed_basica,4,agregacao,4,False,1203.783,645.0,4511,117764,27358
postgresql,ed_basica,4,agregacao,5,False,1490.183,645.0,906,117924,27523
postgresql,ed_basica,4,agregacao,6,False,1395.258,645.0,906,118741,26704
postgresql,ed_basica,4,agregacao,7,False,968.307,645.0,2692,121887,23779
postgresql,ed_basica,4,agregacao,8,False,989.965,645.0,3646,119905,25301
postgresql,ed_basica,4,agregacao,9,False,1210.512,645.0,4511,117407,27715
postgresql,ed_basica,4,agregacao,10,False,1178.033,645.0,4511,117226,27896
postgresql,ed_basica,4,agregacao,11,False,1169.774,645.0,4511,117919,27203
postgresql,ed_basica,4,agregacao,12,False,1101.763,645.0,4511,117418,27704
postgresql,ed_basica,4,agregacao,13,False,1091.178,645.0,4511,117756,27366
postgresql,ed_basica,4,agregacao,14,False,855.498,645.0,3197,118011,27427
postgresql,ed_basica,4,agregacao,15,False,1217.562,645.0,906,117998,27449
postgresql,ed_basica,4,agregacao,16,False,1061.062,645.0,4151,117765,27378
postgresql,ed_basica,4,agregacao,17,False,1159.708,645.0,906,118037,27410
postgresql,ed_basica,4,agregacao,18,False,1037.052,645.0,4264,118426,26945
postgresql,ed_basica,4,agregacao,19,False,1131.89,645.0,906,118105,27342
postgresql,ed_basica,4,agregacao,20,False,910.918,645.0,3561,119771,26400
postgresql,ed_basica,4,agregacao,21,False,1104.314,645.0,4511,117379,27743
postgresql,ed_basica,5,filtro,1,True,132.431,1372.0,256,10115,7675
postgresql,ed_basica,5,filtro,2,False,135.36,1372.0,287,12317,5561
postgresql,ed_basica,5,filtro,3,False,143.979,1372.0,289,12514,5373
postgresql,ed_basica,5,filtro,4,False,149.43,1372.0,288,12629,5185
postgresql,ed_basica,5,filtro,5,False,154.401,1372.0,258,12882,4997
postgresql,ed_basica,5,filtro,6,False,153.687,1372.0,288,13026,4809
postgresql,ed_basica,5,filtro,7,False,153.529,1372.0,287,13231,4621
postgresql,ed_basica,5,filtro,8,False,157.485,1372.0,257,13386,4433
postgresql,ed_basica,5,filtro,9,False,155.984,1372.0,287,13690,4245
postgresql,ed_basica,5,filtro,10,False,158.055,1372.0,288,13767,4057
postgresql,ed_basica,5,filtro,11,False,155.168,1372.0,287,13948,3869
postgresql,ed_basica,5,filtro,12,False,155.307,1372.0,288,14154,3681
postgresql,ed_basica,5,filtro,13,False,157.084,1372.0,290,14353,3493
postgresql,ed_basica,5,filtro,14,False,154.193,1372.0,289,14591,3305
postgresql,ed_basica,5,filtro,15,False,154.338,1372.0,288,14724,3117
postgresql,ed_basica,5,filtro,16,False,157.185,1372.0,289,15015,2929
postgresql,ed_basica,5,filtro,17,False,157.376,1372.0,288,15096,2741
postgresql,ed_basica,5,filtro,18,False,194.221,1372.0,286,15301,2553
postgresql,ed_basica,5,filtro,19,False,153.3,1372.0,254,15581,2365
postgresql,ed_basica,5,filtro,20,False,150.889,1372.0,255,15599,2267
postgresql,ed_basica,5,filtro,21,False,150.753,1372.0,254,15694,2173
postgresql,ed_basica,6,anti_join,1,True,1700.497,20.0,5723,243155,41671
postgresql,ed_basica,6,anti_join,2,False,1690.102,20.0,5724,248406,36417
postgresql,ed_basica,6,anti_join,3,False,1669.69,20.0,5723,248970,35853
postgresql,ed_basica,6,anti_join,4,False,1686.659,20.0,5724,249534,35289
postgresql,ed_basica,6,anti_join,5,False,1797.581,20.0,5723,249878,34945
postgresql,ed_basica,6,anti_join,6,False,1705.674,20.0,5755,250043,34780
postgresql,ed_basica,6,anti_join,7,False,1693.969,20.0,5723,250336,34487
postgresql,ed_basica,6,anti_join,8,False,1835.156,20.0,5723,250897,33926
postgresql,ed_basica,6,anti_join,9,False,1738.345,20.0,5723,250902,33921
postgresql,ed_basica,6,anti_join,10,False,1723.535,20.0,5692,250902,33921
postgresql,ed_basica,6,anti_join,11,False,1759.002,20.0,5756,250902,33921
postgresql,ed_basica,6,anti_join,12,False,1710.267,20.0,5755,250902,33921
postgresql,ed_basica,6,anti_join,13,False,1785.554,20.0,5723,250902,33921
postgresql,ed_basica,6,anti_join,14,False,1765.143,20.0,5723,250890,33933
postgresql,ed_basica,6,anti_join,15,False,1828.229,20.0,5724,250890,33933
postgresql,ed_basica,6,anti_join,16,False,1805.011,20.0,5723,250972,33851
postgresql,ed_basica,6,anti_join,17,False,1824.015,20.0,5755,250916,33907
postgresql,ed_basica,6,anti_join,18,False,2276.351,20.0,5724,250992,33831
postgresql,ed_basica,6,anti_join,19,False,1933.477,20.0,5724,250968,33855
postgresql,ed_basica,6,anti_join,20,False,1755.2,20.0,5755,250952,33871
postgresql,ed_basica,6,anti_join,21,False,1786.48,20.0,5724,251058,33765
postgresql,ed_basica,7,filtro,1,True,520.788,47.0,1019,29017,38669
postgresql,ed_basica,7,filtro,2,False,326.609,47.0,1051,35213,32535
postgresql,ed_basica,7,filtro,3,False,303.503,47.0,1051,38432,29279
postgresql,ed_basica,7,filtro,4,False,282.387,47.0,1052,38687,28997
postgresql,ed_basica,7,filtro,5,False,305.078,47.0,1050,38971,28715
postgresql,ed_basica,7,filtro,6,False,316.694,47.0,1051,39058,28652
postgresql,ed_basica,7,filtro,7,False,259.963,47.0,1050,39380,28354
postgresql,ed_basica,7,filtro,8,False,261.181,47.0,1051,39643,28072
postgresql,ed_basica,7,filtro,9,False,264.596,47.0,1051,39920,27790
postgresql,ed_basica,7,filtro,10,False,253.633,47.0,1050,40238,27508
postgresql,ed_basica,7,filtro,11,False,253.417,47.0,1051,40517,27226
postgresql,ed_basica,7,filtro,12,False,257.893,47.0,1051,40773,26944
postgresql,ed_basica,7,filtro,13,False,262.868,47.0,1051,40844,26885
postgresql,ed_basica,7,filtro,14,False,267.884,47.0,1051,40847,26888
postgresql,ed_basica,7,filtro,15,False,291.964,47.0,1050,40852,26896
postgresql,ed_basica,7,filtro,16,False,287.077,47.0,1051,40838,26885
postgresql,ed_basica,7,filtro,17,False,272.144,47.0,1051,40880,26885
postgresql,ed_basica,7,filtro,18,False,266.938,47.0,1051,40859,26885
postgresql,ed_basica,7,filtro,19,False,262.573,47.0,1050,40885,26885
postgresql,ed_basica,7,filtro,20,False,266.237,47.0,1051,40813,26918
postgresql,ed_basica,7,filtro,21,False,280.437,47.0,1051,40840,26918
postgresql,ed_basica,8,agregacao,1,True,1190.61,921.0,7845,379495,95329
postgresql,ed_basica,8,agregacao,2,False,1185.741,921.0,7845,374399,100312
postgresql,ed_basica,8,agregacao,3,False,1106.712,921.0,7621,367500,107194
postgresql,ed_basica,8,agregacao,4,False,1090.862,921.0,7811,366546,108093
postgresql,ed_basica,8,agregacao,5,False,1084.473,921.0,7638,385101,89570
postgresql,ed_basica,8,agregacao,6,False,1101.568,921.0,7805,367982,106822
postgresql,ed_basica,8,agregacao,7,False,1246.27,921.0,7731,366245,108533
postgresql,ed_basica,8,agregacao,8,False,1125.137,921.0,7814,369473,105363
postgresql,ed_basica,8,agregacao,9,False,1253.19,921.0,7824,370602,104186
postgresql,ed_basica,8,agregacao,10,False,1234.837,921.0,7827,367937,106887
postgresql,ed_basica,8,agregacao,11,False,1175.074,921.0,7837,368151,106651
postgresql,ed_basica,8,agregacao,12,False,1169.636,921.0,7827,367837,106865
postgresql,ed_basica,8,agregacao,13,False,1258.602,921.0,7854,368256,106549
postgresql,ed_basica,8,agregacao,14,False,1208.987,921.0,7853,367927,106899
postgresql,ed_basica,8,agregacao,15,False,1102.292,921.0,7846,371877,102893
postgresql,ed_basica,8,agregacao,16,False,1169.478,921.0,7688,369567,105158
postgresql,ed_basica,8,agregacao,17,False,1232.218,921.0,7855,368772,105963
postgresql,ed_basica,8,agregacao,18,False,1405.32,921.0,7656,373188,101589
postgresql,ed_basica,8,agregacao,19,False,1535.974,921.0,7675,368956,105887
postgresql,ed_basica,8,agregacao,20,False,1764.196,921.0,7683,368115,106616
postgresql,ed_basica,8,agregacao,21,False,1793.219,921.0,7681,372434,102291
postgresql,ed_basica,9,filtro,1,True,1858.627,11.0,2041,4413,30786
postgresql,ed_basica,9,filtro,2,False,1757.463,11.0,2041,5036,30120
postgresql,ed_basica,9,filtro,3,False,1987.327,11.0,2009,5651,29462
postgresql,ed_basica,9,filtro,4,False,2458.562,11.0,2041,6446,28710
postgresql,ed_basica,9,filtro,5,False,2080.102,11.0,2041,7104,28052
postgresql,ed_basica,9,filtro,6,False,1519.096,11.0,2041,7719,27394
postgresql,ed_basica,9,filtro,7,False,1311.894,11.0,2009,8420,26736
postgresql,ed_basica,9,filtro,8,False,1304.972,11.0,2009,9121,26078
postgresql,ed_basica,9,filtro,9,False,1288.785,11.0,2009,9830,25326
postgresql,ed_basica,9,filtro,10,False,1256.433,11.0,2041,10582,24574
postgresql,ed_basica,9,filtro,11,False,1320.946,11.0,2009,11240,23916
postgresql,ed_basica,9,filtro,12,False,1290.198,11.0,2009,11992,23164
postgresql,ed_basica,9,filtro,13,False,1300.958,11.0,2041,12744,22412
postgresql,ed_basica,9,filtro,14,False,1564.396,11.0,2009,13402,21754
postgresql,ed_basica,9,filtro,15,False,1388.217,11.0,2041,14103,21096
postgresql,ed_basica,9,filtro,16,False,1418.641,11.0,2009,14215,20941
postgresql,ed_basica,9,filtro,17,False,1336.766,11.0,2041,14336,20820
postgresql,ed_basica,9,filtro,18,False,1550.435,11.0,2041,14903,20253
postgresql,ed_basica,9,filtro,19,False,1280.561,11.0,2009,15561,19595
postgresql,ed_basica,9,filtro,20,False,1268.803,11.0,2009,15857,19342
postgresql,ed_basica,9,filtro,21,False,1256.061,11.0,2009,15935,19221
postgresql,ed_basica,10,multi_hop,1,True,2350.731,6585.0,6283,175210,36797
postgresql,ed_basica,10,multi_hop,2,False,2281.61,6585.0,6283,179828,32288
postgresql,ed_basica,10,multi_hop,3,False,2298.192,6585.0,6283,179413,32691
postgresql,ed_basica,10,multi_hop,4,False,2283.834,6585.0,6283,179890,32281
postgresql,ed_basica,10,multi_hop,5,False,2319.776,6585.0,6283,179334,32823
postgresql,ed_basica,10,multi_hop,6,False,2601.952,6585.0,6283,179983,32151
postgresql,ed_basica,10,multi_hop,7,False,2469.327,6585.0,6283,179602,32776
postgresql,ed_basica,10,multi_hop,8,False,2675.891,6585.0,6283,180002,32257
postgresql,ed_basica,10,multi_hop,9,False,2420.092,6585.0,6283,179346,32722
postgresql,ed_basica,10,multi_hop,10,False,2382.695,6585.0,6283,179922,32215
postgresql,ed_basica,10,multi_hop,11,False,2410.217,6585.0,6283,179306,32833
postgresql,ed_basica,10,multi_hop,12,False,2380.758,6585.0,6283,180054,32154
postgresql,ed_basica,10,multi_hop,13,False,2466.489,6585.0,6283,179355,32808
postgresql,ed_basica,10,multi_hop,14,False,2438.589,6585.0,6283,179990,32244
postgresql,ed_basica,10,multi_hop,15,False,2491.608,6585.0,6283,179579,32716
postgresql,ed_basica,10,multi_hop,16,False,2562.236,6585.0,6283,179893,32221
postgresql,ed_basica,10,multi_hop,17,False,2273.248,6585.0,6283,179358,32778
postgresql,ed_basica,10,multi_hop,18,False,2260.665,6585.0,6283,180165,32224
postgresql,ed_basica,10,multi_hop,19,False,2284.876,6585.0,6283,179372,32795
postgresql,ed_basica,10,multi_hop,20,False,2273.809,6585.0,6283,179991,32224
postgresql,ed_basica,10,multi_hop,21,False,2258.519,6585.0,6283,179570,32740
postgresql,ed_basica,11,filtro,1,True,115.889,562.0,1712,29387,25038
postgresql,ed_basica,11,filtro,2,False,116.208,562.0,1743,30724,23688
postgresql,ed_basica,11,filtro,3,False,123.806,562.0,1742,31309,23124
postgresql,ed_basica,11,filtro,4,False,124.31,562.0,1742,31875,22560
postgresql,ed_basica,11,filtro,5,False,133.582,562.0,1743,32384,21996
postgresql,ed_basica,11,filtro,6,False,129.213,562.0,1710,32943,21432
postgresql,ed_basica,11,filtro,7,False,139.653,562.0,1709,33519,20868
postgresql,ed_basica,11,filtro,8,False,134.36,562.0,1710,34117,20304
postgresql,ed_basica,11,filtro,9,False,135.136,562.0,1743,34711,19740
postgresql,ed_basica,11,filtro,10,False,136.67,562.0,1710,35224,19176
postgresql,ed_basica,11,filtro,11,False,135.253,562.0,1744,35609,18817
postgresql,ed_basica,11,filtro,12,False,135.211,562.0,1744,36030,18399
postgresql,ed_basica,11,filtro,13,False,140.646,562.0,1710,36512,17940
postgresql,ed_basica,11,filtro,14,False,133.279,562.0,1704,36534,17921
postgresql,ed_basica,11,filtro,15,False,134.02,562.0,1744,36503,17921
postgresql,ed_basica,11,filtro,16,False,135.77,562.0,1709,36562,17921
postgresql,ed_basica,11,filtro,17,False,132.33,562.0,1712,36486,17921
postgresql,ed_basica,11,filtro,18,False,135.817,562.0,1710,36509,17921
postgresql,ed_basica,11,filtro,19,False,137.192,562.0,1742,36518,17921
postgresql,ed_basica,11,filtro,20,False,139.005,562.0,1743,36500,17921
postgresql,ed_basica,11,filtro,21,False,133.097,562.0,1733,36520,17921
postgresql,ed_basica,12,agregacao,1,True,2192.508,1042.0,9575,344279,48559
postgresql,ed_basica,12,agregacao,2,False,2191.564,1042.0,9611,341777,51121
postgresql,ed_basica,12,agregacao,3,False,2174.73,1042.0,9608,345366,47559
postgresql,ed_basica,12,agregacao,4,False,2174.982,1042.0,9614,343055,49840
postgresql,ed_basica,12,agregacao,5,False,2166.128,1042.0,9614,341919,51048
postgresql,ed_basica,12,agregacao,6,False,2182.223,1042.0,9574,345448,47777
postgresql,ed_basica,12,agregacao,7,False,2181.578,1042.0,9614,342479,50467
postgresql,ed_basica,12,agregacao,8,False,2185.024,1042.0,9615,342794,50134
postgresql,ed_basica,12,agregacao,9,False,2164.626,1042.0,9616,345375,47790
postgresql,ed_basica,12,agregacao,10,False,2220.589,1042.0,9614,341417,51358
postgresql,ed_basica,12,agregacao,11,False,2200.507,1042.0,9613,341441,51289
postgresql,ed_basica,12,agregacao,12,False,2171.454,1042.0,9615,347194,45725
postgresql,ed_basica,12,agregacao,13,False,2184.756,1042.0,9613,341541,51363
postgresql,ed_basica,12,agregacao,14,False,2180.328,1042.0,9613,342164,50662
postgresql,ed_basica,12,agregacao,15,False,2181.069,1042.0,9573,346366,46514
postgresql,ed_basica,12,agregacao,16,False,2177.893,1042.0,9615,341253,51546
postgresql,ed_basica,12,agregacao,17,False,2166.253,1042.0,9614,343000,49856
postgresql,ed_basica,12,agregacao,18,False,2154.811,1042.0,9615,344916,47964
postgresql,ed_basica,12,agregacao,19,False,2171.668,1042.0,9613,342925,50690
postgresql,ed_basica,12,agregacao,20,False,2175.538,1042.0,9615,342440,50323
postgresql,ed_basica,12,agregacao,21,False,2173.931,1042.0,9615,341949,50739
postgresql,ed_basica,13,filtro,1,True,216.131,1628.0,6783,12714,14931
postgresql,ed_basica,13,filtro,2,False,210.314,1628.0,6816,16887,10779
postgresql,ed_basica,13,filtro,3,False,208.24,1628.0,6785,17235,10403
postgresql,ed_basica,13,filtro,4,False,208.674,1628.0,6782,17619,10027
postgresql,ed_basica,13,filtro,5,False,208.024,1628.0,6814,17998,9651
postgresql,ed_basica,13,filtro,6,False,205.106,1628.0,6812,18388,9275
postgresql,ed_basica,13,filtro,7,False,206.57,1628.0,6814,18759,8899
postgresql,ed_basica,13,filtro,8,False,207.934,1628.0,6778,19117,8523
postgresql,ed_basica,13,filtro,9,False,206.7,1628.0,6748,19505,8147
postgresql,ed_basica,13,filtro,10,False,207.548,1628.0,6814,19894,7771
postgresql,ed_basica,13,filtro,11,False,207.314,1628.0,6812,20258,7395
postgresql,ed_basica,13,filtro,12,False,207.125,1628.0,6813,20632,7019
postgresql,ed_basica,13,filtro,13,False,209.872,1628.0,6779,20775,6903
postgresql,ed_basica,13,filtro,14,False,204.096,1628.0,6779,21142,6527
postgresql,ed_basica,13,filtro,15,False,206.291,1628.0,6780,21530,6151
postgresql,ed_basica,13,filtro,16,False,206.838,1628.0,6779,21872,5775
postgresql,ed_basica,13,filtro,17,False,206.591,1628.0,6814,22203,5489
postgresql,ed_basica,13,filtro,18,False,206.09,1628.0,6809,22445,5207
postgresql,ed_basica,13,filtro,19,False,205.177,1628.0,6780,22739,4925
postgresql,ed_basica,13,filtro,20,False,206.782,1628.0,6811,23002,4643
postgresql,ed_basica,13,filtro,21,False,205.146,1628.0,6782,23285,4361
postgresql,ed_basica,14,agregacao,1,True,829.68,9525.0,8099,373706,81339
postgresql,ed_basica,14,agregacao,2,False,852.625,9525.0,8062,366192,88945
postgresql,ed_basica,14,agregacao,3,False,843.038,9525.0,8065,364490,90647
postgresql,ed_basica,14,agregacao,4,False,842.701,9525.0,8062,364480,90657
postgresql,ed_basica,14,agregacao,5,False,837.585,9525.0,8093,369515,85577
postgresql,ed_basica,14,agregacao,6,False,831.572,9525.0,8078,363481,91656
postgresql,ed_basica,14,agregacao,7,False,861.041,9525.0,8072,364056,91081
postgresql,ed_basica,14,agregacao,8,False,832.652,9525.0,8041,365044,90093
postgresql,ed_basica,14,agregacao,9,False,826.648,9525.0,8099,365261,89876
postgresql,ed_basica,14,agregacao,10,False,827.963,9525.0,7946,364081,91006
postgresql,ed_basica,14,agregacao,11,False,826.14,9525.0,8063,373289,81828
postgresql,ed_basica,14,agregacao,12,False,834.299,9525.0,7941,384215,70791
postgresql,ed_basica,14,agregacao,13,False,821.531,9525.0,8071,366905,88222
postgresql,ed_basica,14,agregacao,14,False,829.61,9525.0,7939,377798,77149
postgresql,ed_basica,14,agregacao,15,False,832.31,9525.0,8069,371171,83794
postgresql,ed_basica,14,agregacao,16,False,828.327,9525.0,8070,369192,85800
postgresql,ed_basica,14,agregacao,17,False,834.535,9525.0,7951,364296,90801
postgresql,ed_basica,14,agregacao,18,False,833.219,9525.0,8008,363980,91108
postgresql,ed_basica,14,agregacao,19,False,826.059,9525.0,8087,364412,90725
postgresql,ed_basica,14,agregacao,20,False,827.904,9525.0,8066,364544,90593
postgresql,ed_basica,14,agregacao,21,False,828.195,9525.0,8106,364378,90759
postgresql,ed_basica,15,multi_hop,1,True,2465.253,3146.0,11133,410977,70173
postgresql,ed_basica,15,multi_hop,2,False,2444.101,3146.0,11128,409334,71817
postgresql,ed_basica,15,multi_hop,3,False,2454.251,3146.0,11133,409244,71900
postgresql,ed_basica,15,multi_hop,4,False,2436.838,3146.0,11133,409234,71915
postgresql,ed_basica,15,multi_hop,5,False,2435.176,3146.0,10561,409190,71956
postgresql,ed_basica,15,multi_hop,6,False,2437.102,3146.0,10566,409206,71945
postgresql,ed_basica,15,multi_hop,7,False,2436.764,3146.0,10562,409193,71959
postgresql,ed_basica,15,multi_hop,8,False,2422.143,3146.0,10902,409203,71946
postgresql,ed_basica,15,multi_hop,9,False,2432.939,3146.0,11134,409187,71958
postgresql,ed_basica,15,multi_hop,10,False,2473.308,3146.0,11128,409203,71945
postgresql,ed_basica,15,multi_hop,11,False,2447.079,3146.0,11141,409182,71964
postgresql,ed_basica,15,multi_hop,12,False,2440.52,3146.0,10856,409190,71957
postgresql,ed_basica,15,multi_hop,13,False,2443.13,3146.0,11137,409191,71955
postgresql,ed_basica,15,multi_hop,14,False,2450.67,3146.0,10830,409205,71943
postgresql,ed_basica,15,multi_hop,15,False,2448.721,3146.0,11140,409187,71962
postgresql,ed_basica,15,multi_hop,16,False,2443.868,3146.0,11133,409190,71961
postgresql,ed_basica,15,multi_hop,17,False,2473.086,3146.0,11137,409192,71960
postgresql,ed_basica,15,multi_hop,18,False,2429.972,3146.0,10551,409200,71945
postgresql,ed_basica,15,multi_hop,19,False,2445.142,3146.0,11138,409184,71964
postgresql,ed_basica,15,multi_hop,20,False,2430.49,3146.0,10561,409186,71963
postgresql,ed_basica,15,multi_hop,21,False,2443.027,3146.0,11133,409188,71963
postgresql,ed_basica,16,agregacao,1,True,2142.845,1042.0,10345,351313,47777
postgresql,ed_basica,16,agregacao,2,False,2196.491,1042.0,10339,347996,51715
postgresql,ed_basica,16,agregacao,3,False,2185.822,1042.0,9856,349459,51842
postgresql,ed_basica,16,agregacao,4,False,2168.683,1042.0,10343,347756,51901
postgresql,ed_basica,16,agregacao,5,False,2227.446,1042.0,10336,347359,52037
postgresql,ed_basica,16,agregacao,6,False,2190.726,1042.0,9868,351111,46962
postgresql,ed_basica,16,agregacao,7,False,2193.242,1042.0,9853,351204,50166
postgresql,ed_basica,16,agregacao,8,False,2166.849,1042.0,9869,349195,50309
postgresql,ed_basica,16,agregacao,9,False,2180.458,1042.0,10333,356089,51266
postgresql,ed_basica,16,agregacao,10,False,2179.01,1042.0,10345,346916,51532
postgresql,ed_basica,16,agregacao,11,False,2193.718,1042.0,9914,346821,51570
postgresql,ed_basica,16,agregacao,12,False,2176.432,1042.0,9879,349292,51829
postgresql,ed_basica,16,agregacao,13,False,2190.522,1042.0,10352,347456,51943
postgresql,ed_basica,16,agregacao,14,False,2193.52,1042.0,9885,350914,52052
postgresql,ed_basica,16,agregacao,15,False,2185.295,1042.0,10361,352803,48114
postgresql,ed_basica,16,agregacao,16,False,2183.286,1042.0,10337,349641,48861
postgresql,ed_basica,16,agregacao,17,False,2182.356,1042.0,9861,348632,51625
postgresql,ed_basica,16,agregacao,18,False,2173.942,1042.0,10376,351143,47437
postgresql,ed_basica,16,agregacao,19,False,2179.508,1042.0,9855,350065,50543
postgresql,ed_basica,16,agregacao,20,False,2229.45,1042.0,10349,348076,50402
postgresql,ed_basica,16,agregacao,21,False,2184.479,1042.0,10351,348138,51012
postgresql,ed_basica,17,agregacao,1,True,1200.714,6029.0,9797,52108,23372
postgresql,ed_basica,17,agregacao,2,False,1163.48,6029.0,9757,60608,14877
postgresql,ed_basica,17,agregacao,3,False,1167.263,6029.0,9740,57728,17751
postgresql,ed_basica,17,agregacao,4,False,1165.999,6029.0,9781,56966,18514
postgresql,ed_basica,17,agregacao,5,False,1177.967,6029.0,9780,55926,19604
postgresql,ed_basica,17,agregacao,6,False,1189.411,6029.0,9798,53553,21860
postgresql,ed_basica,17,agregacao,7,False,1171.554,6029.0,9718,52036,23312
postgresql,ed_basica,17,agregacao,8,False,1161.773,6029.0,9266,61683,13704
postgresql,ed_basica,17,agregacao,9,False,1158.517,6029.0,9738,62130,13387
postgresql,ed_basica,17,agregacao,10,False,1166.459,6029.0,9744,59936,15600
postgresql,ed_basica,17,agregacao,11,False,1170.559,6029.0,9110,61051,14373
postgresql,ed_basica,17,agregacao,12,False,1180.799,6029.0,9713,59785,15691
postgresql,ed_basica,17,agregacao,13,False,1143.844,6029.0,9735,55010,20385
postgresql,ed_basica,17,agregacao,14,False,1148.241,6029.0,9731,59394,16130
postgresql,ed_basica,17,agregacao,15,False,1140.467,6029.0,9712,60199,15210
