banco,eixo,query,grupo,execucao,warmup,latencia_ms,linhas,mem_kb,db_hits,page_cache_hits,page_cache_misses
neo4j,saude,6,anti_join,16,False,276,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,17,False,278,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,18,False,277,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,19,False,274,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,20,False,271,63943,9248.6,3886465,1310206,0
neo4j,saude,6,anti_join,21,False,291,63943,9248.6,3886465,1310206,0
neo4j,saude,7,agregacao,1,True,339,28,863.5,3743940,1094584,1
neo4j,saude,7,agregacao,2,False,275,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,3,False,199,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,4,False,187,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,5,False,176,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,6,False,174,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,7,False,173,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,8,False,179,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,9,False,177,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,10,False,173,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,11,False,301,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,12,False,277,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,13,False,197,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,14,False,182,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,15,False,178,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,16,False,174,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,17,False,172,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,18,False,169,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,19,False,172,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,20,False,173,28,863.5,3743940,1094585,0
neo4j,saude,7,agregacao,21,False,167,28,863.5,3743940,1094585,0
neo4j,saude,8,agregacao,1,True,90,7,57.3,95477,25839,467
neo4j,saude,8,agregacao,2,False,17,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,3,False,17,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,4,False,19,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,5,False,10,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,6,False,9,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,7,False,8,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,8,False,10,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,9,False,9,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,10,False,10,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,11,False,39,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,12,False,17,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,13,False,17,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,14,False,16,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,15,False,14,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,16,False,9,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,17,False,9,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,18,False,10,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,19,False,9,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,20,False,10,7,57.3,95477,26306,0
neo4j,saude,8,agregacao,21,False,10,7,57.3,95477,26306,0
neo4j,saude,9,filtro,1,True,199,812,108.0,684409,123199,27
neo4j,saude,9,filtro,2,False,69,812,108.0,684409,123226,0
neo4j,saude,9,filtro,3,False,59,812,108.0,684409,123226,0
neo4j,saude,9,filtro,4,False,69,812,108.0,684409,123226,0
neo4j,saude,9,filtro,5,False,68,812,108.0,684409,123226,0
neo4j,saude,9,filtro,6,False,65,812,108.0,684409,123226,0
neo4j,saude,9,filtro,7,False,59,812,108.0,684409,123226,0
neo4j,saude,9,filtro,8,False,59,812,108.0,684409,123226,0
neo4j,saude,9,filtro,9,False,61,812,108.0,684409,123226,0
neo4j,saude,9,filtro,10,False,54,812,108.0,684409,123226,0
neo4j,saude,9,filtro,11,False,114,812,108.0,684409,123226,0
neo4j,saude,9,filtro,12,False,64,812,108.0,684409,123226,0
neo4j,saude,9,filtro,13,False,56,812,108.0,684409,123226,0
neo4j,saude,9,filtro,14,False,64,812,108.0,684409,123226,0
neo4j,saude,9,filtro,15,False,65,812,108.0,684409,123226,0
neo4j,saude,9,filtro,16,False,60,812,108.0,684409,123226,0
neo4j,saude,9,filtro,17,False,57,812,108.0,684409,123226,0
neo4j,saude,9,filtro,18,False,61,812,108.0,684409,123226,0
neo4j,saude,9,filtro,19,False,59,812,108.0,684409,123226,0
neo4j,saude,9,filtro,20,False,62,812,108.0,684409,123226,0
neo4j,saude,9,filtro,21,False,58,812,108.0,684409,123226,0
neo4j,saude,10,agregacao,1,True,229,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,2,False,135,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,3,False,109,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,4,False,94,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,5,False,87,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,6,False,81,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,7,False,79,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,8,False,78,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,9,False,79,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,10,False,74,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,11,False,168,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,12,False,112,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,13,False,128,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,14,False,92,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,15,False,84,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,16,False,80,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,17,False,79,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,18,False,79,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,19,False,78,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,20,False,77,1,412.6,1096759,157344,0
neo4j,saude,10,agregacao,21,False,77,1,412.6,1096759,157344,0
neo4j,saude,11,filtro,1,True,203,1227,163.6,699818,129799,65
neo4j,saude,11,filtro,2,False,65,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,3,False,89,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,4,False,68,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,5,False,70,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,6,False,58,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,7,False,62,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,8,False,57,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,9,False,58,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,10,False,55,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,11,False,125,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,12,False,72,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,13,False,73,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,14,False,72,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,15,False,61,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,16,False,61,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,17,False,64,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,18,False,62,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,19,False,59,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,20,False,56,1227,163.6,699818,129864,0
neo4j,saude,11,filtro,21,False,57,1227,163.6,699818,129864,0
neo4j,saude,12,agregacao,1,True,443,1042,1031.3,3758851,1100287,14496
neo4j,saude,12,agregacao,2,False,358,1042,1031.3,3758851,1106874,7909
neo4j,saude,12,agregacao,3,False,254,1042,1031.3,3758851,1111774,3009
neo4j,saude,12,agregacao,4,False,199,1042,1031.3,3758851,1114770,13
neo4j,saude,12,agregacao,5,False,186,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,6,False,173,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,7,False,176,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,8,False,172,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,9,False,172,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,10,False,167,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,11,False,306,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,12,False,269,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,13,False,227,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,14,False,202,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,15,False,185,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,16,False,173,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,17,False,182,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,18,False,185,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,19,False,171,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,20,False,173,1042,1031.3,3758851,1114783,0
neo4j,saude,12,agregacao,21,False,174,1042,1031.3,3758851,1114783,0
neo4j,saude,13,filtro,1,True,154,223,24.2,670978,117143,353
neo4j,saude,13,filtro,2,False,59,223,24.2,670978,117496,0
neo4j,saude,13,filtro,3,False,58,223,24.2,670978,117496,0
neo4j,saude,13,filtro,4,False,62,223,24.2,670978,117496,0
neo4j,saude,13,filtro,5,False,61,223,24.2,670978,117496,0
neo4j,saude,13,filtro,6,False,63,223,24.2,670978,117496,0
neo4j,saude,13,filtro,7,False,57,223,24.2,670978,117496,0
neo4j,saude,13,filtro,8,False,58,223,24.2,670978,117496,0
neo4j,saude,13,filtro,9,False,57,223,24.2,670978,117496,0
neo4j,saude,13,filtro,10,False,58,223,24.2,670978,117496,0
neo4j,saude,13,filtro,11,False,124,223,24.2,670978,117405,0
neo4j,saude,13,filtro,12,False,70,223,24.2,670978,117405,0
neo4j,saude,13,filtro,13,False,67,223,24.2,670978,117405,0
neo4j,saude,13,filtro,14,False,56,223,24.2,670978,117405,0
neo4j,saude,13,filtro,15,False,65,223,24.2,670978,117405,0
neo4j,saude,13,filtro,16,False,64,223,24.2,670978,117405,0
neo4j,saude,13,filtro,17,False,64,223,24.2,670978,117405,0
neo4j,saude,13,filtro,18,False,60,223,24.2,670978,117405,0
neo4j,saude,13,filtro,19,False,61,223,24.2,670978,117405,0
neo4j,saude,13,filtro,20,False,59,223,24.2,670978,117405,0
neo4j,saude,13,filtro,21,False,61,223,24.2,670978,117405,0
neo4j,saude,14,agregacao,1,True,503,3,4179.2,3140237,986692,28768
neo4j,saude,14,agregacao,2,False,343,3,4179.2,3140237,998632,16828
neo4j,saude,14,agregacao,3,False,290,3,4179.2,3140237,1000182,15278
neo4j,saude,14,agregacao,4,False,235,3,4179.2,3140237,1014908,552
neo4j,saude,14,agregacao,5,False,208,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,6,False,205,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,7,False,192,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,8,False,186,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,9,False,186,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,10,False,182,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,11,False,295,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,12,False,288,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,13,False,224,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,14,False,206,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,15,False,193,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,16,False,187,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,17,False,180,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,18,False,183,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,19,False,180,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,20,False,217,3,4179.2,3140237,1015460,0
neo4j,saude,14,agregacao,21,False,190,3,4179.2,3140237,1015460,0
neo4j,saude,15,agregacao,1,True,203,2114,1149.9,1246409,328899,99
neo4j,saude,15,agregacao,2,False,90,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,3,False,98,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,4,False,113,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,5,False,85,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,6,False,76,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,7,False,68,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,8,False,66,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,9,False,64,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,10,False,65,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,11,False,140,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,12,False,85,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,13,False,94,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,14,False,98,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,15,False,105,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,16,False,115,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,17,False,110,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,18,False,80,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,19,False,75,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,20,False,70,2114,1149.9,1246409,328998,0
neo4j,saude,15,agregacao,21,False,69,2114,1149.9,1246409,328998,0
neo4j,saude,16,agregacao,1,True,316,1042,466.7,3293346,1334369,2979
neo4j,saude,16,agregacao,2,False,199,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,3,False,237,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,4,False,179,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,5,False,170,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,6,False,165,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,7,False,163,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,8,False,174,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,9,False,159,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,10,False,159,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,11,False,260,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,12,False,191,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,13,False,223,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,14,False,178,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,15,False,169,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,16,False,161,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,17,False,162,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,18,False,167,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,19,False,167,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,20,False,165,1042,466.7,3293346,1337348,0
neo4j,saude,16,agregacao,21,False,167,1042,466.7,3293346,1337348,0
neo4j,saude,17,agregacao,1,True,176,61,40.0,654746,110267,320
neo4j,saude,17,agregacao,2,False,61,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,3,False,62,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,4,False,59,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,5,False,63,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,6,False,64,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,7,False,62,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,8,False,55,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,9,False,53,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,10,False,57,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,11,False,118,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,12,False,72,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,13,False,65,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,14,False,60,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,15,False,65,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,16,False,64,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,17,False,66,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,18,False,63,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,19,False,56,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,20,False,53,61,40.0,654746,110587,0
neo4j,saude,17,agregacao,21,False,54,61,40.0,654746,110587,0
neo4j,saude,18,agregacao,1,True,161,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,2,False,64,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,3,False,68,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,4,False,66,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,5,False,67,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,6,False,90,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,7,False,58,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,8,False,58,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,9,False,60,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,10,False,58,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,11,False,108,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,12,False,67,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,13,False,68,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,14,False,68,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,15,False,67,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,16,False,66,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,17,False,57,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,18,False,57,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,19,False,57,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,20,False,56,1,1.5,675467,118891,0
neo4j,saude,18,agregacao,21,False,58,1,1.5,675467,118891,0
neo4j,saude,19,agregacao,1,True,93,1,93.4,5858,583,0
neo4j,saude,19,agregacao,2,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,3,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,4,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,5,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,6,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,7,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,8,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,9,False,2,1,93.4,5858,583,0
neo4j,saude,19,agregacao,10,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,11,False,25,1,93.4,5858,583,0
neo4j,saude,19,agregacao,12,False,2,1,93.4,5858,583,0
neo4j,saude,19,agregacao,13,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,14,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,15,False,2,1,93.4,5858,583,0
neo4j,saude,19,agregacao,16,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,17,False,1,1,93.4,5858,583,0
neo4j,saude,19,agregacao,18,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,19,False,2,1,93.4,5858,583,0
neo4j,saude,19,agregacao,20,False,3,1,93.4,5858,583,0
neo4j,saude,19,agregacao,21,False,3,1,93.4,5858,583,0
neo4j,saude,20,multi_hop,1,True,241,907,463.8,1304202,221320,134
neo4j,saude,20,multi_hop,2,False,176,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,3,False,131,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,4,False,120,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,5,False,121,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,6,False,98,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,7,False,92,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,8,False,89,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,9,False,87,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,10,False,83,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,11,False,168,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,12,False,118,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,13,False,126,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,14,False,108,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,15,False,98,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,16,False,91,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,17,False,88,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,18,False,85,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,19,False,84,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,20,False,83,907,463.8,1304202,221454,0
neo4j,saude,20,multi_hop,21,False,85,907,463.8,1304202,221454,0
neo4j,saude,21,agregacao,1,True,461,645,1121.2,3733509,1116892,34506
neo4j,saude,21,agregacao,2,False,316,645,1121.2,3733509,1141048,10350
neo4j,saude,21,agregacao,3,False,237,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,4,False,223,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,5,False,217,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,6,False,218,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,7,False,216,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,8,False,221,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,9,False,213,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,10,False,210,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,11,False,362,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,12,False,302,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,13,False,239,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,14,False,237,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,15,False,227,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,16,False,219,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,17,False,215,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,18,False,213,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,19,False,213,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,20,False,216,645,1121.2,3733509,1151398,0
neo4j,saude,21,agregacao,21,False,211,645,1121.2,3733509,1151398,0
neo4j,saude,22,agregacao,1,True,291,438,13415.6,925345,140506,10651
neo4j,saude,22,agregacao,2,False,202,438,13415.6,925345,150009,1148
neo4j,saude,22,agregacao,3,False,197,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,4,False,204,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,5,False,191,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,6,False,145,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,7,False,151,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,8,False,151,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,9,False,155,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,10,False,140,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,11,False,221,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,12,False,184,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,13,False,162,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,14,False,176,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,15,False,158,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,16,False,142,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,17,False,144,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,18,False,132,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,19,False,152,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,20,False,149,438,13415.6,925345,151157,0
neo4j,saude,22,agregacao,21,False,145,438,13415.6,925345,151157,0
neo4j,saude,23,agregacao,1,True,386,1042,900.4,3725440,1087162,20263
neo4j,saude,23,agregacao,2,False,217,1042,900.4,3725440,1107390,35
neo4j,saude,23,agregacao,3,False,247,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,4,False,181,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,5,False,204,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,6,False,170,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,7,False,162,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,8,False,162,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,9,False,156,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,10,False,156,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,11,False,295,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,12,False,207,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,13,False,232,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,14,False,200,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,15,False,174,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,16,False,165,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,17,False,160,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,18,False,163,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,19,False,157,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,20,False,156,1042,900.4,3725440,1107425,0
neo4j,saude,23,agregacao,21,False,157,1042,900.4,3725440,1107425,0
neo4j,saude,24,agregacao,1,True,165,1,1.8,675469,118195,698
neo4j,saude,24,agregacao,2,False,60,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,3,False,60,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,4,False,57,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,5,False,62,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,6,False,62,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,7,False,63,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,8,False,65,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,9,False,64,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,10,False,53,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,11,False,149,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,12,False,86,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,13,False,73,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,14,False,69,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,15,False,70,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,16,False,68,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,17,False,70,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,18,False,66,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,19,False,54,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,20,False,53,1,1.8,675469,118893,0
neo4j,saude,24,agregacao,21,False,54,1,1.8,675469,118893,0
